sample_id,longitude,latitude,original_class_code,original_class_name,original_verified,original_verification_source,original_verification_notes,second_reader_class_name,second_reader_confidence,second_reader_initials,second_reader_source,second_reader_imagery_date_visible,second_reader_timestamp_utc,second_reader_notes,adjudicated_class_name,adjudication_decision,adjudicator_initials,adjudication_timestamp_utc,adjudication_notes,final_class_name,final_include_in_two_reader_adjudicated_reference,final_resolution_status,contact_sheet,contact_position,contact_sheet_path,map_url
ADV_VHR_OA_077,100.41471151986698,5.877702218763153,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_030; evidence_date=2025-02-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_120.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_120.png,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is on a road/cleared non-crop edge rather than within the agricultural parcel.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_38.png,9,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.877702218763153,100.41471151986698"
ADV_VHR_OP_078,100.63414804548508,4.380038982750768,1,oil_palm,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_031; evidence_date=2019-11-13; confidence=MEDIUM; chip=arcgis_vhr_chips/row_121.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_121.png,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,10,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=4.380038982750768,100.63414804548508"
ADV_VHR_OA_079,100.84550521532154,4.082483351500063,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_032; evidence_date=2016-08-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_122.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_122.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,11,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=4.082483351500063,100.84550521532154"
ADV_VHR_OA_080,102.94346038102366,5.255449799706278,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; LG05; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_033; evidence_date=2025-08-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_123.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_123.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,12,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.255449799706278,102.94346038102366"
ADV_VHR_PA_081,100.28182348431578,6.1123405888217555,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; LG01; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_035; evidence_date=2025-06-26; confidence=HIGH; chip=arcgis_vhr_chips/row_125.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_125.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,13,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.1123405888217555,100.28182348431578"
ADV_VHR_OA_082,100.18322276630842,2.703430315245555,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_038; evidence_date=2015-01-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_128.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_128.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,14,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=2.703430315245555,100.18322276630842"
ADV_VHR_OA_083,100.51810202455358,6.525989650824765,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_039; evidence_date=2024-02-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_129.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_129.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,15,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.525989650824765,100.51810202455358"
ADV_VHR_PA_084,100.48951223670285,5.978947334181353,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_040; evidence_date=2025-06-29; confidence=HIGH; chip=arcgis_vhr_chips/row_130.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_130.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,16,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.978947334181353,100.48951223670285"
ADV_VHR_PA_085,100.19982447656541,6.517359680432813,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_043; evidence_date=2025-03-04; confidence=HIGH; chip=arcgis_vhr_chips/row_133.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_133.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,1,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.517359680432813,100.19982447656541"
ADV_VHR_OA_086,100.36476998956499,6.353391642809801,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_045; evidence_date=2020-03-18; confidence=MEDIUM; chip=arcgis_vhr_chips/row_135.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_135.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a harvested paddy-field parcel.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_39.png,2,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.353391642809801,100.36476998956499"
ADV_VHR_OA_087,101.86067576941633,6.251354233388867,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_046; evidence_date=2023-06-27; confidence=MEDIUM; chip=arcgis_vhr_chips/row_136.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_136.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat bunded paddy-field grid.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_39.png,3,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.251354233388867,101.86067576941633"
ADV_VHR_PA_088,100.33985057912636,6.1819795133578115,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_047; evidence_date=2025-01-31; confidence=MEDIUM; chip=arcgis_vhr_chips/row_137.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_137.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,4,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.1819795133578115,100.33985057912636"
ADV_VHR_OA_089,100.22020383247238,6.543610180784419,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_048; evidence_date=2025-03-04; confidence=MEDIUM; chip=arcgis_vhr_chips/row_138.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_138.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in harvested paddy fields beside settlement.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_39.png,5,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.543610180784419,100.22020383247238"
ADV_VHR_OA_090,100.21494861378739,6.677032808909587,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_050; evidence_date=2021-03-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_140.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_140.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,6,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.677032808909587,100.21494861378739"
ADV_VHR_OA_091,100.43921283167445,6.374535854375461,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_052; evidence_date=2016-10-01; confidence=MEDIUM; chip=arcgis_vhr_chips/row_142.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_142.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a harvested paddy-field parcel.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_39.png,7,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.374535854375461,100.43921283167445"
ADV_VHR_PA_092,101.8423051331874,6.004435408261642,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_054; evidence_date=2023-04-11; confidence=HIGH; chip=arcgis_vhr_chips/row_144.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_144.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,8,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.004435408261642,101.8423051331874"
ADV_VHR_BU_093,100.44219128622383,5.229246300062018,6,builtup_other,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_057; evidence_date=2025-03-13; confidence=HIGH; chip=arcgis_vhr_chips/row_147.png; note=accepted after second VHR review: large bare/construction or built-up land-cover unit; point inside non-agricultural patch; reviewed chip=arcgis_vhr_chips/row_147.png,builtup_other,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",,,,,,builtup_other,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,9,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=5.229246300062018,100.44219128622383"
ADV_VHR_OA_094,100.66700701519538,6.165573118338451,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_059; evidence_date=2021-06-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_149.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_149.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,10,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.165573118338451,100.66700701519538"
ADV_VHR_PA_095,100.32583782964943,6.15773675665623,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_060; evidence_date=2023-04-30; confidence=HIGH; chip=arcgis_vhr_chips/row_150.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_150.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,11,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=6.15773675665623,100.32583782964943"
TJ04_027,101.6003831,4.7790145,5,forest,True,ArcGIS World Imagery metadata; Vantor Vivid; sensor=WV03; resolution=0.31 m; accuracy=5 m; ObjectID=1310251; Block=Vivid_Standard_MY01_25Q4; Release=Raster Basemaps 2026.R05,Teacher VHR accepted; reviewer=Cao Wang (曹望); review_date=2026-06-12; method=ArcGIS World Imagery VHR center-point visual review with metadata query; weak/proposed labels not used; evidence_date=2019-01-15; confidence=MEDIUM; evidence_file=TJ04_027_ArcGIS_WorldImagery_Vantor_2019-01-15_annotated_evidence.png; evidence_sha256=56d507ebecc30162efafb5065405e13572269c9fcc41f2252fc86dadab8ac5b0; weak/proposed labels were not used as ground truth.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_39.png,12,contact_sheets_z18/contact_39.png,"https://www.google.com/maps/search/?api=1&query=4.7790145,101.6003831"
